11343	31	1
11478	31	1
11711	31	1
11851	31	1
11880	31	1
11956	31	1
597	32	1
1438	33	1
1893	33	1
2011	33	1
2998	33	1
3596	33	1
3600	33	1
3645	33	1
3951	33	1
3960	33	1
4139	33	1
4140	33	1
4766	33	1
5098	33	1
5620	33	1
5621	33	1
6548	33	1
7017	33	1
7022	33	1
9217	33	1
10183	33	1
10669	33	1
11506	33	1
11586	33	1
50	34	1
78	34	1
83	34	1
181	34	1
532	34	1
540	34	1
841	34	1
946	34	1
1430	34	1
1522	34	1
1586	34	1
1716	34	1
1748	34	1
1769	34	1
1770	34	1
1890	34	1
1908	34	1
2093	34	1
2096	34	1
2103	34	1
2345	34	1
2401	34	1
2429	34	1
2490	34	1
2522	34	1
2572	34	1
2838	34	1
2899	34	1
3165	34	1
3166	34	1
3435	34	1
3514	34	1
3523	34	1
3665	34	1
3706	34	1
3725	34	1
3754	34	1
3759	34	1
3810	34	1
3897	34	1
3991	34	1
4281	34	1
4285	34	1
4298	34	1
4351	34	1
4433	34	1
4541	34	1
4601	34	1
4629	34	1
4681	34	1
4765	34	1
4815	34	1
5019	34	1
5127	34	1
5367	34	1
5468	34	1
5635	34	1
5749	34	1
5863	34	1
5980	34	1
6132	34	1
6287	34	1
6431	34	1
6451	34	1
6523	34	1
6768	34	1
6777	34	1
6991	34	1
7081	34	1
7252	34	1
7467	34	1
7628	34	1
7665	34	1
7737	34	1
7862	34	1
7866	34	1
7995	34	1
8052	34	1
8194	34	1
8234	34	1
8302	34	1
8345	34	1
8390	34	1
8441	34	1
8613	34	1
8682	34	1
8699	34	1
8762	34	1
8872	34	1
8980	34	1
8993	34	1
9006	34	1
9007	34	1
9023	34	1
9170	34	1
9185	34	1
9223	34	1
9415	34	1
9525	34	1
9639	34	1
9737	34	1
9794	34	1
9795	34	1
9855	34	1
9997	34	1
10104	34	1
10113	34	1
10269	34	1
10384	34	1
10508	34	1
10519	34	1
10692	34	1
10780	34	1
11020	34	1
11049	34	1
11102	34	1
11119	34	1
11198	34	1
11273	34	1
11319	34	1
11539	34	1
11574	34	1
11624	34	1
11675	34	1
11711	34	1
11812	34	1
11887	34	1
6859	35	1
10556	35	1
10628	35	1
1055	36	1
1781	36	1
2437	36	1
5698	36	1
107	37	1
526	37	1
584	37	1
598	37	1
602	37	1
1077	37	1
1178	37	1
1436	37	1
1653	37	1
1658	37	1
2168	37	1
2577	37	1
2747	37	1
2750	37	1
2751	37	1
2844	37	1
3179	37	1
3529	37	1
3796	37	1
4207	37	1
5355	37	1
5372	37	1
5557	37	1
5667	37	1
5903	37	1
6056	37	1
6138	37	1
8197	37	1
8757	37	1
8937	37	1
9574	37	1
9777	37	1
9941	37	1
10234	37	1
10536	37	1
10771	37	1
10870	37	1
11016	37	1
11066	37	1
11096	37	1
11228	37	1
11235	37	1
11377	37	1
11421	37	1
11494	37	1
11554	37	1
1202	38	1
6268	38	1
7176	38	1
8796	38	1
9557	38	1
5885	39	1
11289	39	1
3333	40	1
10338	40	1
4302	41	1
49	42	1
149	42	1
226	42	1
244	42	1
348	42	1
378	42	1
401	42	1
443	42	1
485	42	1
511	42	1
534	42	1
626	42	1
646	42	1
788	42	1
855	42	1
932	42	1
939	42	1
955	42	1
990	42	1
1008	42	1
1119	42	1
1133	42	1
1134	42	1
1174	42	1
1181	42	1
1212	42	1
1239	42	1
1297	42	1
1326	42	1
1361	42	1
1373	42	1
1524	42	1
1547	42	1
1549	42	1
1561	42	1
1704	42	1
1871	42	1
1890	42	1
1908	42	1
1934	42	1
1936	42	1
2109	42	1
2135	42	1
2185	42	1
2202	42	1
2218	42	1
2244	42	1
2288	42	1
2345	42	1
2401	42	1
2404	42	1
2522	42	1
2581	42	1
2659	42	1
2691	42	1
2701	42	1
2752	42	1
2838	42	1
2904	42	1
2941	42	1
2950	42	1
3031	42	1
3087	42	1
3160	42	1
3165	42	1
3166	42	1
3170	42	1
3194	42	1
3238	42	1
3271	42	1
3435	42	1
3514	42	1
3523	42	1
3538	42	1
3592	42	1
3653	42	1
3665	42	1
3706	42	1
3725	42	1
3745	42	1
3759	42	1
3808	42	1
3810	42	1
3852	42	1
3853	42	1
3873	42	1
3912	42	1
3921	42	1
3926	42	1
3930	42	1
3944	42	1
3961	42	1
3991	42	1
4043	42	1
4114	42	1
4170	42	1
4186	42	1
4197	42	1
4285	42	1
4328	42	1
4329	42	1
4343	42	1
4358	42	1
4418	42	1
4601	42	1
4603	42	1
4629	42	1
4710	42	1
4815	42	1
4962	42	1
5035	42	1
5104	42	1
5110	42	1
5308	42	1
5320	42	1
5440	42	1
5447	42	1
5554	42	1
5629	42	1
5735	42	1
5749	42	1
5776	42	1
5786	42	1
5838	42	1
5863	42	1
5969	42	1
5980	42	1
6019	42	1
6032	42	1
6077	42	1
6132	42	1
6157	42	1
6159	42	1
6283	42	1
6287	42	1
6317	42	1
6334	42	1
6343	42	1
6345	42	1
6416	42	1
6419	42	1
6450	42	1
6451	42	1
6478	42	1
6490	42	1
6652	42	1
6836	42	1
6897	42	1
6991	42	1
6998	42	1
7007	42	1
7056	42	1
7081	42	1
7091	42	1
7099	42	1
7123	42	1
7252	42	1
7263	42	1
7281	42	1
7404	42	1
7478	42	1
7570	42	1
7593	42	1
7638	42	1
7691	42	1
7737	42	1
7783	42	1
7844	42	1
7949	42	1
8050	42	1
8127	42	1
8190	42	1
8210	42	1
8302	42	1
8319	42	1
8325	42	1
8328	42	1
8441	42	1
8492	42	1
8533	42	1
8534	42	1
8553	42	1
8557	42	1
8563	42	1
8582	42	1
8599	42	1
8650	42	1
8675	42	1
8731	42	1
8735	42	1
8928	42	1
9006	42	1
9024	42	1
9028	42	1
9189	42	1
9194	42	1
9200	42	1
9223	42	1
9415	42	1
9500	42	1
9505	42	1
9525	42	1
9580	42	1
9639	42	1
9683	42	1
9733	42	1
9737	42	1
9794	42	1
9829	42	1
9830	42	1
9914	42	1
10001	42	1
10104	42	1
10197	42	1
10269	42	1
10305	42	1
10325	42	1
10426	42	1
10539	42	1
10713	42	1
10731	42	1
10780	42	1
10857	42	1
10877	42	1
10882	42	1
10890	42	1
10894	42	1
10958	42	1
10961	42	1
10964	42	1
10966	42	1
11013	42	1
11020	42	1
11057	42	1
11163	42	1
11177	42	1
11198	42	1
11202	42	1
11205	42	1
11298	42	1
11315	42	1
11342	42	1
11675	42	1
11711	42	1
11786	42	1
11809	42	1
11859	42	1
11883	42	1
11947	42	1
3650	43	1
6946	44	1
8751	44	1
10765	44	1
204	45	1
1404	45	1
5243	45	1
5605	45	1
8235	45	1
497	46	1
553	46	1
632	46	1
1070	46	1
1537	46	1
1641	46	1
1938	46	1
1996	46	1
2215	46	1
2254	46	1
2309	46	1
2522	46	1
2684	46	1
2904	46	1
2921	46	1
2977	46	1
3762	46	1
3820	46	1
3912	46	1
4328	46	1
4372	46	1
4873	46	1
4977	46	1
5104	46	1
5198	46	1
5326	46	1
5685	46	1
5834	46	1
5838	46	1
5985	46	1
6340	46	1
6419	46	1
6630	46	1
6823	46	1
6996	46	1
7091	46	1
7212	46	1
7281	46	1
7356	46	1
7559	46	1
7593	46	1
7774	46	1
7783	46	1
8239	46	1
8520	46	1
8634	46	1
8891	46	1
9137	46	1
9395	46	1
9404	46	1
9445	46	1
9517	46	1
9555	46	1
9716	46	1
9862	46	1
10069	46	1
10426	46	1
10643	46	1
10647	46	1
10877	46	1
10951	46	1
11197	46	1
11708	46	1
11713	46	1
180	47	1
346	47	1
668	47	1
2053	47	1
2168	47	1
2212	47	1
3007	47	1
3028	47	1
3059	47	1
3581	47	1
3983	47	1
4055	47	1
4244	47	1
4385	47	1
4825	47	1
5006	47	1
5017	47	1
5041	47	1
5571	47	1
5895	47	1
6332	47	1
6403	47	1
6439	47	1
6871	47	1
7285	47	1
7313	47	1
7466	47	1
7551	47	1
8214	47	1
8653	47	1
9138	47	1
9660	47	1
9782	47	1
10338	47	1
10478	47	1
10514	47	1
10794	47	1
11096	47	1
11097	47	1
11136	47	1
11293	47	1
11322	47	1
11594	47	1
11920	47	1
11926	47	1
5444	48	1
10750	48	1
42	49	1
149	49	1
226	49	1
244	49	1
348	49	1
378	49	1
401	49	1
443	49	1
485	49	1
511	49	1
534	49	1
626	49	1
646	49	1
788	49	1
855	49	1
939	49	1
955	49	1
990	49	1
1008	49	1
1119	49	1
1133	49	1
1134	49	1
1174	49	1
1181	49	1
1212	49	1
1239	49	1
1297	49	1
1361	49	1
1373	49	1
1524	49	1
1547	49	1
1549	49	1
1561	49	1
1704	49	1
1871	49	1
1890	49	1
1908	49	1
1934	49	1
1936	49	1
2109	49	1
2135	49	1
2185	49	1
2202	49	1
2218	49	1
2244	49	1
2288	49	1
2345	49	1
2401	49	1
2404	49	1
2522	49	1
2581	49	1
2659	49	1
2691	49	1
2701	49	1
2752	49	1
2838	49	1
2904	49	1
2941	49	1
2950	49	1
3031	49	1
3087	49	1
3160	49	1
3165	49	1
3166	49	1
3170	49	1
3194	49	1
3238	49	1
3271	49	1
3435	49	1
3514	49	1
3523	49	1
3538	49	1
3592	49	1
3653	49	1
3665	49	1
3706	49	1
3725	49	1
3745	49	1
3759	49	1
3808	49	1
3810	49	1
3852	49	1
3853	49	1
3873	49	1
3912	49	1
3921	49	1
3926	49	1
3930	49	1
3944	49	1
3961	49	1
3991	49	1
4043	49	1
4114	49	1
4170	49	1
4186	49	1
4197	49	1
4285	49	1
4328	49	1
4329	49	1
4343	49	1
4358	49	1
4418	49	1
4601	49	1
4603	49	1
4629	49	1
4710	49	1
4815	49	1
4962	49	1
5035	49	1
5104	49	1
5110	49	1
5308	49	1
5320	49	1
5440	49	1
5447	49	1
5554	49	1
5629	49	1
5735	49	1
5749	49	1
5776	49	1
5838	49	1
5863	49	1
5969	49	1
5980	49	1
6019	49	1
6032	49	1
6077	49	1
6132	49	1
6157	49	1
6159	49	1
6283	49	1
6287	49	1
6317	49	1
6334	49	1
6343	49	1
6345	49	1
6416	49	1
6419	49	1
6450	49	1
6451	49	1
6490	49	1
6652	49	1
6836	49	1
6897	49	1
6991	49	1
7056	49	1
7081	49	1
7091	49	1
7123	49	1
7252	49	1
7263	49	1
7281	49	1
7404	49	1
7478	49	1
7570	49	1
7593	49	1
7638	49	1
7691	49	1
7737	49	1
7783	49	1
7844	49	1
7949	49	1
8050	49	1
8127	49	1
8190	49	1
8210	49	1
8302	49	1
8319	49	1
8325	49	1
8328	49	1
8441	49	1
8492	49	1
8533	49	1
8534	49	1
8553	49	1
8557	49	1
8563	49	1
8582	49	1
8599	49	1
8650	49	1
8675	49	1
8731	49	1
8928	49	1
9006	49	1
9024	49	1
9028	49	1
9189	49	1
9194	49	1
9200	49	1
9223	49	1
9415	49	1
9500	49	1
9505	49	1
9525	49	1
9639	49	1
9683	49	1
9733	49	1
9737	49	1
9794	49	1
9829	49	1
9914	49	1
10001	49	1
10104	49	1
10197	49	1
10269	49	1
10305	49	1
10325	49	1
10426	49	1
10539	49	1
10713	49	1
10780	49	1
10857	49	1
10877	49	1
10882	49	1
10890	49	1
10894	49	1
10958	49	1
10961	49	1
10964	49	1
10966	49	1
11013	49	1
11020	49	1
11057	49	1
11163	49	1
11177	49	1
11198	49	1
11202	49	1
11205	49	1
11298	49	1
11315	49	1
11342	49	1
11675	49	1
11711	49	1
11786	49	1
11809	49	1
11859	49	1
11883	49	1
11947	49	1
34	50	1
181	50	1
532	50	1
540	50	1
946	50	1
1586	50	1
1716	50	1
1770	50	1
1890	50	1
1908	50	1
2093	50	1
2103	50	1
2345	50	1
2401	50	1
2490	50	1
2522	50	1
2838	50	1
2899	50	1
3165	50	1
3166	50	1
3435	50	1
3514	50	1
3523	50	1
3706	50	1
3754	50	1
3759	50	1
3810	50	1
3897	50	1
3991	50	1
4281	50	1
4285	50	1
4351	50	1
4433	50	1
4541	50	1
4601	50	1
4629	50	1
4681	50	1
4765	50	1
4815	50	1
5019	50	1
5127	50	1
5140	50	1
5468	50	1
5749	50	1
5863	50	1
5980	50	1
6132	50	1
6431	50	1
6451	50	1
6523	50	1
6768	50	1
7081	50	1
7252	50	1
7467	50	1
7862	50	1
7866	50	1
7995	50	1
8052	50	1
8194	50	1
8302	50	1
8345	50	1
8390	50	1
8441	50	1
8699	50	1
8762	50	1
8980	50	1
8993	50	1
9006	50	1
9007	50	1
9023	50	1
9170	50	1
9185	50	1
9223	50	1
9358	50	1
9415	50	1
9639	50	1
9737	50	1
9794	50	1
9795	50	1
9997	50	1
10104	50	1
10113	50	1
10269	50	1
10384	50	1
10519	50	1
10692	50	1
10780	50	1
11020	50	1
11049	50	1
11119	50	1
11198	50	1
11273	50	1
11319	50	1
11539	50	1
11574	50	1
11624	50	1
11675	50	1
11711	50	1
11812	50	1
11887	50	1
3672	51	1
8764	51	1
11263	51	1
4402	52	1
5844	52	1
6123	52	1
8327	52	1
386	53	1
9192	53	1
10739	53	1
11171	53	1
17	54	1
65	54	1
86	54	1
238	54	1
296	54	1
431	54	1
1081	54	1
1090	54	1
1179	54	1
1410	54	1
1446	54	1
1470	54	1
1603	54	1
1668	54	1
1825	54	1
2031	54	1
2151	54	1
2555	54	1
2672	54	1
2793	54	1
2835	54	1
2888	54	1
2932	54	1
2963	54	1
3099	54	1
3170	54	1
3194	54	1
3199	54	1
3717	54	1
3742	54	1
3785	54	1
3805	54	1
3906	54	1
4026	54	1
4243	54	1
4255	54	1
4477	54	1
4661	54	1
4663	54	1
4795	54	1
4806	54	1
4862	54	1
5009	54	1
5032	54	1
5147	54	1
5204	54	1
5207	54	1
5271	54	1
5305	54	1
5413	54	1
5483	54	1
5564	54	1
5574	54	1
5719	54	1
5776	54	1
5885	54	1
5996	54	1
6214	54	1
6304	54	1
6629	54	1
6631	54	1
6652	54	1
6799	54	1
6824	54	1
6850	54	1
6876	54	1
7033	54	1
7279	54	1
7393	54	1
7397	54	1
7571	54	1
7797	54	1
7906	54	1
7957	54	1
8003	54	1
8012	54	1
8072	54	1
8321	54	1
8545	54	1
9281	54	1
9400	54	1
9413	54	1
9500	54	1
9527	54	1
9569	54	1
9719	54	1
9796	54	1
9839	54	1
9872	54	1
9899	54	1
9902	54	1
10003	54	1
10164	54	1
10231	54	1
10244	54	1
10520	54	1
10564	54	1
10629	54	1
10793	54	1
10815	54	1
10980	54	1
11082	54	1
11191	54	1
11246	54	1
11298	54	1
11409	54	1
11444	54	1
11526	54	1
11568	54	1
11630	54	1
11792	54	1
387	55	1
4451	55	1
5578	55	1
8852	55	1
9750	55	1
9786	55	1
359	56	1
726	56	1
1229	56	1
1471	56	1
1496	56	1
1675	56	1
1770	56	1
1814	56	1
1871	56	1
2316	56	1
2482	56	1
2542	56	1
3044	56	1
3351	56	1
4170	56	1
4182	56	1
4194	56	1
4285	56	1
4598	56	1
4723	56	1
4896	56	1
5029	56	1
5332	56	1
5520	56	1
5914	56	1
6132	56	1
6948	56	1
7464	56	1
7511	56	1
7541	56	1
7924	56	1
8106	56	1
8353	56	1
9022	56	1
9194	56	1
9452	56	1
9505	56	1
9906	56	1
9914	56	1
10241	56	1
10961	56	1
11051	56	1
11231	56	1
11382	56	1
11919	56	1
1135	57	1
3266	57	1
3438	57	1
4324	57	1
4633	57	1
5367	57	1
5963	57	1
6254	57	1
6426	57	1
6480	57	1
7377	57	1
7401	57	1
8614	57	1
8672	57	1
8885	57	1
9191	57	1
9575	57	1
9834	57	1
10850	57	1
10854	57	1
4483	58	1
4987	58	1
5736	58	1
9624	58	1
10122	58	1
10550	58	1
7472	59	1
2963	60	1
4862	60	1
5806	60	1
5845	60	1
6110	60	1
6688	60	1
7212	60	1
8330	60	1
9576	60	1
10270	60	1
10475	60	1
11163	60	1
2359	61	1
7891	61	1
11446	61	1
2468	62	1
7453	62	1
7838	62	1
8124	62	1
8276	62	1
9156	62	1
9629	62	1
21	63	1
1720	63	1
1960	63	1
3821	63	1
7914	63	1
8152	63	1
9519	63	1
10531	63	1
11188	63	1
4413	64	1
5065	64	1
8203	64	1
17	65	1
54	65	1
238	65	1
296	65	1
431	65	1
1081	65	1
1179	65	1
1410	65	1
1446	65	1
1470	65	1
1603	65	1
1668	65	1
1825	65	1
2031	65	1
2151	65	1
2672	65	1
2793	65	1
2835	65	1
2932	65	1
2963	65	1
3099	65	1
3170	65	1
3194	65	1
3742	65	1
3805	65	1
3906	65	1
4026	65	1
4243	65	1
4255	65	1
4477	65	1
4661	65	1
4663	65	1
4795	65	1
4806	65	1
4862	65	1
5009	65	1
5032	65	1
5147	65	1
5204	65	1
5207	65	1
5305	65	1
5413	65	1
5483	65	1
5564	65	1
5574	65	1
5719	65	1
5885	65	1
5996	65	1
6629	65	1
6631	65	1
6799	65	1
6824	65	1
6850	65	1
6876	65	1
7033	65	1
7279	65	1
7393	65	1
7397	65	1
7571	65	1
7797	65	1
7906	65	1
7957	65	1
8003	65	1
8072	65	1
8321	65	1
9281	65	1
9400	65	1
9413	65	1
9527	65	1
9569	65	1
9719	65	1
9839	65	1
9872	65	1
9902	65	1
10003	65	1
10164	65	1
10231	65	1
10244	65	1
10520	65	1
10564	65	1
10793	65	1
10980	65	1
11082	65	1
11246	65	1
11409	65	1
11444	65	1
11526	65	1
11568	65	1
11630	65	1
11792	65	1
4765	66	1
5460	66	1
924	67	1
2752	67	1
7606	67	1
28	68	1
921	68	1
1193	68	1
2163	68	1
2367	68	1
2725	68	1
4642	68	1
5544	68	1
6260	68	1
7865	68	1
9002	68	1
10654	68	1
8233	69	1
9585	69	1
71	70	1
605	70	1
678	70	1
741	70	1
5390	70	1
5459	70	1
5729	70	1
5761	70	1
5789	70	1
7275	70	1
7427	70	1
8117	70	1
8708	70	1
8814	70	1
10398	70	1
10438	70	1
10544	70	1
10891	70	1
10952	70	1
70	71	1
605	71	1
678	71	1
741	71	1
5390	71	1
5459	71	1
5729	71	1
5761	71	1
5789	71	1
7275	71	1
7427	71	1
8117	71	1
8708	71	1
8814	71	1
10398	71	1
10438	71	1
10544	71	1
10891	71	1
10952	71	1
8334	72	1
299	73	1
501	73	1
943	73	1
954	73	1
964	73	1
985	73	1
1010	73	1
1037	73	1
1131	73	1
1301	73	1
1548	73	1
1581	73	1
1828	73	1
1857	73	1
1936	73	1
2251	73	1
2281	73	1
2334	73	1
2496	73	1
2516	73	1
2517	73	1
2598	73	1
2609	73	1
3463	73	1
3925	73	1
5250	73	1
5584	73	1
6061	73	1
6081	73	1
6270	73	1
6328	73	1
6360	73	1
6499	73	1
7221	73	1
7223	73	1
7300	73	1
7830	73	1
7954	73	1
7997	73	1
8042	73	1
8240	73	1
8305	73	1
8382	73	1
8394	73	1
8997	73	1
8998	73	1
9574	73	1
10088	73	1
10228	73	1
10457	73	1
10476	73	1
10995	73	1
8522	74	1
8906	74	1
11728	74	1
5810	75	1
6915	75	1
7284	75	1
7879	75	1
8751	75	1
10026	75	1
10892	75	1
11706	75	1
2037	76	1
5712	76	1
8424	76	1
8771	76	1
8891	76	1
546	77	1
743	77	1
4711	77	1
8476	77	1
34	78	1
83	78	1
136	78	1
258	78	1
467	78	1
571	78	1
690	78	1
693	78	1
700	78	1
841	78	1
846	78	1
944	78	1
973	78	1
1115	78	1
1171	78	1
1239	78	1
1262	78	1
1271	78	1
1391	78	1
1468	78	1
1496	78	1
1509	78	1
1522	78	1
1528	78	1
1748	78	1
1769	78	1
1770	78	1
1809	78	1
1871	78	1
1972	78	1
2037	78	1
2050	78	1
2096	78	1
2197	78	1
2241	78	1
2252	78	1
2282	78	1
2401	78	1
2572	78	1
2582	78	1
2741	78	1
2798	78	1
2877	78	1
2900	78	1
2989	78	1
3351	78	1
3485	78	1
3651	78	1
3665	78	1
3725	78	1
3807	78	1
3933	78	1
3991	78	1
4106	78	1
4144	78	1
4183	78	1
4327	78	1
4329	78	1
4343	78	1
4378	78	1
4491	78	1
4516	78	1
4589	78	1
4598	78	1
4601	78	1
4622	78	1
4623	78	1
4662	78	1
4712	78	1
4765	78	1
4836	78	1
4862	78	1
5029	78	1
5319	78	1
5332	78	1
5593	78	1
5610	78	1
